user_link	video_id	count(*)
http://www.youtube.com/channel/UCS13ZfKgGpTVPs5CGnSVT2w	AIA3crljr-4	1
http://www.youtube.com/channel/UCOY-gWWrf4oPJJR6VOPHA6Q	AIA3crljr-4	1
http://www.youtube.com/channel/UC0njFirpdH-AdwF6zHMV2KA	AIA3crljr-4	1
http://www.youtube.com/channel/UCA5WD_9yGUHwDKmmBnu8JfA	AIA3crljr-4	1
http://www.youtube.com/channel/UCASCoyqt5wEc7hlod_gs0dw	AIA3crljr-4	1
http://www.youtube.com/channel/UCP3PtFZi8PJCMY6nU6XnhVA	AIA3crljr-4	1
http://www.youtube.com/channel/UCTrFuBALLSb6R6FXi5oXE-A	AIA3crljr-4	1
http://www.youtube.com/channel/UClgKaAhjSCXfV-5NR5_-9Ag	AIA3crljr-4	1
http://www.youtube.com/channel/UCmuOlYy41MWO71av7CTXltg	AIA3crljr-4	1
http://www.youtube.com/channel/UCjeEoP11wEBKyOqKAPcuymA	AIA3crljr-4	1
http://www.youtube.com/channel/UCQaq3-XlcriyyczvI4DYu0g	AIA3crljr-4	1
http://www.youtube.com/channel/UCDVcpCuU9oxqUBWS3CCtPuw	AIA3crljr-4	1
http://www.youtube.com/channel/UCBrpe1Coc8oQwvVkJRD6AkA	AIA3crljr-4	1
http://www.youtube.com/channel/UC9dz_BR-NdKPEvTPUx3lVSw	AIA3crljr-4	1
http://www.youtube.com/channel/UCzuFNHyMIw0-G3HtmJ7m4Og	AIA3crljr-4	1
http://www.youtube.com/channel/UC1iZ9LKYvDPhgD-Es-kJQPg	AIA3crljr-4	1
http://www.youtube.com/channel/UCNub_IArQK8IvaxRKcQVIBA	AIA3crljr-4	1
http://www.youtube.com/channel/UC4iAgZvrFtZ7JYIyQzln8CA	AIA3crljr-4	1
http://www.youtube.com/channel/UCk_qKR70ij3I9a6WyPcr4Cg	AIA3crljr-4	1
http://www.youtube.com/channel/UC7ux0CY0K-PFPBjwW8979pg	AIA3crljr-4	1
http://www.youtube.com/channel/UCkXbaGB6rnfkg_r5YEmS9IQ	AIA3crljr-4	1
http://www.youtube.com/channel/UCqzLnYAUns5LltOEhdoiDWQ	AIA3crljr-4	1
http://www.youtube.com/channel/UC9MkiSCvgl7n53gVeRo2YnA	DuKh77sQ-Mw	1
http://www.youtube.com/channel/UCrh46Ms8B8-mqHoIrJmn0-A	DuKh77sQ-Mw	1
http://www.youtube.com/channel/UCIw1FajeKQSoJt5uOqCTH-w	prduW3YbyuE	1
http://www.youtube.com/channel/UCiAGcKJOyLvUDUlgv4R582w	prduW3YbyuE	1
http://www.youtube.com/channel/UCX5zroZ3RD6-XH-KJjYR0Hg	prduW3YbyuE	1
http://www.youtube.com/channel/UCaQNNyDdgecFReCw318oCPw	prduW3YbyuE	1
http://www.youtube.com/channel/UCc8xZat-q2na4XSdtPw3e0g	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCVEOjThnN9M7qJqU4-scf7A	V0t-gU1RUjs	1
http://www.youtube.com/channel/UC_yJ2VMvb9ixknz9dOxSuTQ	V0t-gU1RUjs	1
http://www.youtube.com/channel/UC36CKBgJMT_-yPW9r3bmKoQ	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCtRX8ljfWjCQaJqdKpV1qkg	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCe1J9Lm1QYoTKivpcQRT6FQ	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCMtec0h9qrl637bhLpWt3oQ	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCUwajdfxvhIptSuigzmHUBA	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCrDdZONURfTjaXcprMyabRQ	V0t-gU1RUjs	1
http://www.youtube.com/channel/UCzkvuLouY-GmWv9dccp2Xtw	jz2ceL48Wb4	1
http://www.youtube.com/channel/UCiDcY4k4lRI9iFzpAe9p63A	i4ilGc3gz7Y	1
http://www.youtube.com/channel/UCr4qnwM3dKouQrtLlW0pi4Q	i4ilGc3gz7Y	1
http://www.youtube.com/channel/UCrJfLJrm5fUGQPnLcCzhHQQ	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UC7-9dCOEoA1EX40sMKOBpUw	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCAT2w6e_Zu0DcckS1gHXTOQ	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCqO6AOrWaAHan7ULffuyFbw	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UClV1ZpFjbmktYrE9Yf8CZ1Q	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCZIxljyHymrvlF9fkwMXpEA	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCmHD-2Qh642tM0sS-dxf-eg	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UChgFIutuQjLNeareD-O06_Q	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCqzLnYAUns5LltOEhdoiDWQ	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCQDF27PFl_NJUye4gsOlHJQ	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCtOrQzJ-WIxSFvc9YhGrWyg	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCpJ0ZToQ2OElXuPP-bXASXw	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCYhNqIorHp5ACOdUM8hEqhg	Ee9ZhGAXN7o	1
http://www.youtube.com/channel/UCeB5G5k8warXogNBBPpoXlA	dJ8Xf2YU3i0	1
http://www.youtube.com/channel/UCyJLWuJ8eFxPBxq2R2uBMKQ	dJ8Xf2YU3i0	1
http://www.youtube.com/channel/UCrY7ALAhXwoVAQ1eMkdX8fA	dJ8Xf2YU3i0	1
http://www.youtube.com/channel/UCW-OuuPbz31Ij2xNxpU3DMg	6ufcRt6I--Q	1
http://www.youtube.com/channel/UCmuOlYy41MWO71av7CTXltg	6ufcRt6I--Q	1
http://www.youtube.com/channel/UCO9SoLH8U8_J71avOsPy9mA	6ufcRt6I--Q	1
http://www.youtube.com/channel/UCj0VEjq08No9X-9Y-MaK3eg	6ufcRt6I--Q	1
http://www.youtube.com/channel/UCW-OuuPbz31Ij2xNxpU3DMg	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCEui4q5G1Z8J6HgztZL2MFg	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCt3VLL03Pn1DruMKugXeskA	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCig5pXB-Fe5rxMTNiDh7yWg	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCkzuOVjfkDqGtMnVwu0c8dQ	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCNcf5wvr4tgs9_n8tdVFfPQ	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCXJYPqJ3upGYkLUColqrUBQ	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCpsbnydYczTO7mXZ5e087Ug	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCtm9bxI1LcZ0W0Fk5gaFAzA	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCJHJWSEaCtvglFUXzheS-AQ	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCto9oqYZrKbVT3871sLH-Zg	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCooMwL_V4pHlbtNdh5WzJGg	NWsdHfz3VPc	1
http://www.youtube.com/channel/UCJHJWSEaCtvglFUXzheS-AQ	UN2BEqePjUg	1
http://www.youtube.com/channel/UChD5gG7F0zscDm5o6t5rmXg	UN2BEqePjUg	1
http://www.youtube.com/channel/UCq42wQQxiQbEXTPP8xDOIOQ	UN2BEqePjUg	1
http://www.youtube.com/channel/UCc6c8A29w7t7qBYk5ttAfTg	UN2BEqePjUg	1
http://www.youtube.com/channel/UCSHFJols42z3nqA4fEZluWw	UN2BEqePjUg	1
http://www.youtube.com/channel/UC8ch91mduu5bpNLY_6hxS7Q	UN2BEqePjUg	1
http://www.youtube.com/channel/UCt3VLL03Pn1DruMKugXeskA	UN2BEqePjUg	1
http://www.youtube.com/channel/UCWPgk0T8qh1Xu1iqt_bzZsA	UN2BEqePjUg	1
http://www.youtube.com/channel/UCSu541I9_WoAyDziLPO98kw	dDqBis5oudw	1
http://www.youtube.com/channel/UCmuOlYy41MWO71av7CTXltg	dDqBis5oudw	1
http://www.youtube.com/channel/UCNub_IArQK8IvaxRKcQVIBA	dDqBis5oudw	1
http://www.youtube.com/channel/UCBjFJuWZIo28oTSB5R4EcfQ	dDqBis5oudw	1
http://www.youtube.com/channel/UC4IFyPllw45-lGjSwKX09pQ	dDqBis5oudw	1
http://www.youtube.com/channel/UCYGLVB_XlfiXFcwkiq5uPcw	dDqBis5oudw	1
http://www.youtube.com/channel/UC-fet-2RhXHpmlBiyE6ffnA	dDqBis5oudw	1
http://www.youtube.com/channel/UCxLcKf2akYAGLu71yAtd21g	dDqBis5oudw	1
http://www.youtube.com/channel/UCZ05JXiW_t68HR0R3VOqm7Q	dDqBis5oudw	1
http://www.youtube.com/channel/UC1_FCm9AclJWSRFg8yfvnog	dDqBis5oudw	1
http://www.youtube.com/channel/UCeIbACQWb0quXpCW8TgvrDA	dDqBis5oudw	1
http://www.youtube.com/channel/UCO3_WnbvmOFHl5v2heOv2AQ	dDqBis5oudw	1
http://www.youtube.com/channel/UCOY-gWWrf4oPJJR6VOPHA6Q	dDqBis5oudw	1
http://www.youtube.com/channel/UClBAiD5ial7lwBjJmGp7wyw	dDqBis5oudw	1
http://www.youtube.com/channel/UC4AgVKqRDoNNT2ipJEkvvJQ	dDqBis5oudw	1
http://www.youtube.com/channel/UCr4qnwM3dKouQrtLlW0pi4Q	dDqBis5oudw	1
http://www.youtube.com/channel/UCJgMw5iEK0kcFp40khoplUw	dDqBis5oudw	1
http://www.youtube.com/channel/UCdDyHqp_n9RrGo0lP6s4BHg	dDqBis5oudw	1
http://www.youtube.com/channel/UCZMYzA-50YnS5xF261ftZZA	dDqBis5oudw	1
http://www.youtube.com/channel/UCMjg7SrICT1AmjQ2VFc65TA	dDqBis5oudw	1
http://www.youtube.com/channel/UCYQI6tlOaYbRQFY_TXPyB5w	dDqBis5oudw	1
http://www.youtube.com/channel/UCUvg-19O6lfwQfUh1xjg10w	dDqBis5oudw	1
http://www.youtube.com/channel/UCbih5IPdUA3tpdLpf97vpng	dDqBis5oudw	1
http://www.youtube.com/channel/UCKP70nRB34Ik-H5egtFEFLA	dDqBis5oudw	1
http://www.youtube.com/channel/UCguuHfNVVK4X184swGjfqfw	dDqBis5oudw	1
http://www.youtube.com/channel/UCUVTU7LmHlZ4t3JHRSWo2yg	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCDLRat2097z9-X1D7EuKGTg	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCVP2FHH_tMJ0pgFrVXTrYiw	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCxntneZW19Ff3ZJooCCUtFw	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCig5pXB-Fe5rxMTNiDh7yWg	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCyJLWuJ8eFxPBxq2R2uBMKQ	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCe1J9Lm1QYoTKivpcQRT6FQ	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCCoMDIULx4dGB6zFL62TV2A	rXWSrgkSQ9Q	1
http://www.youtube.com/channel/UCf-izqosooi64TmUJVcbjyg	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UC8CvrpesCWJcVNCXAWOpXAw	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UC4bWSHs4dpwmESJSwDnUuBw	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UC-xwozWdvH-b7TVdRyO45nQ	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UCuONrZqvvrYq3su-s4drqSg	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UCQ92n7Lyg7TNc3TmZljwU4Q	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UCAzYP8LCtr5i85NHxSX0aVw	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UC6NfpkSMzzSo2Js4r2ehmEA	UQ6bxOx3V1E	1
http://www.youtube.com/channel/UCrJfLJrm5fUGQPnLcCzhHQQ	qbYpgmhXTyg	1
http://www.youtube.com/channel/UC7-9dCOEoA1EX40sMKOBpUw	qbYpgmhXTyg	1
http://www.youtube.com/channel/UC-xwozWdvH-b7TVdRyO45nQ	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCOcf-IC08-ayCanBcQtzaMQ	qbYpgmhXTyg	1
http://www.youtube.com/channel/UC02_sfY4Dr_AdXauTKmJBIg	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCLLn21gdIk8UJiTBEH4TVjw	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCTNKrftj3zHF3R57Vg1XS1w	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCZERRMemf4uP7Ab5TPhuiUw	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCmHD-2Qh642tM0sS-dxf-eg	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCCvgXJ57hCZr6hTpaWKJOmA	qbYpgmhXTyg	1
http://www.youtube.com/channel/UC3r-DOWYgl05qaL5pN4iDGA	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCAT2w6e_Zu0DcckS1gHXTOQ	qbYpgmhXTyg	1
http://www.youtube.com/channel/UC26KRZrkBOjcxllIWmWo7vw	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCGerZZRfMSBoar4cMzmZb7A	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCWsj37G5oCrDHJdlSyuegLg	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCGGIN2vKCRc_-rhB16ZT3ag	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCqO6AOrWaAHan7ULffuyFbw	qbYpgmhXTyg	1
http://www.youtube.com/channel/UCzuFNHyMIw0-G3HtmJ7m4Og	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCQOKe-KoJqVk8LM2EVogvoA	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC4IFyPllw45-lGjSwKX09pQ	UAnU0uQ9md8	1
http://www.youtube.com/channel/UChvTPaopxjmhxHNjTv58rZw	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCHRj8Ozo5tTfCLIXinLYfOQ	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC30R6O72NlxLFOyuYZ0TaZA	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCmx_GVjvPl-mBdAj7ELnc1w	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC-SRX15yFTDMTrHvBs1jeCg	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCmzfErHMyqTgH6I1_VOi97A	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC8p_wSB0nhtodJAdZ93bgdw	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCFM7YyAuzMt5wfqoqSSSfuA	UAnU0uQ9md8	1
http://www.youtube.com/channel/UChD5gG7F0zscDm5o6t5rmXg	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCNOrO4ooO2wKYYykJwNWwFQ	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCx4fFVTHsE3HgzsptuUldfA	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCd4ygecNWWnvhGdtiCU9rBw	UAnU0uQ9md8	1
http://www.youtube.com/channel/UCW-OuuPbz31Ij2xNxpU3DMg	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC7XWystoQpGtDU8w-u7NrHQ	UAnU0uQ9md8	1
http://www.youtube.com/channel/UC5gngOIOUIVWNV8Fy4O5hOw	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCDLRat2097z9-X1D7EuKGTg	p_9aKWsz-P4	1
http://www.youtube.com/channel/UChD5gG7F0zscDm5o6t5rmXg	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCIw1FajeKQSoJt5uOqCTH-w	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCyJLWuJ8eFxPBxq2R2uBMKQ	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCSADCVayYssyabfZWCkab4Q	p_9aKWsz-P4	1
http://www.youtube.com/channel/UC9v3J3eI7TceweXUeSYsqnQ	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCiDcY4k4lRI9iFzpAe9p63A	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCaQNNyDdgecFReCw318oCPw	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCwRnE97O0eVAnfUsTBTIGAQ	p_9aKWsz-P4	1
http://www.youtube.com/channel/UCrJfLJrm5fUGQPnLcCzhHQQ	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCA-q6hD2eV9SRPRODJ27sCw	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCqmCNHx7oQ7731omiQFq20A	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCBrpe1Coc8oQwvVkJRD6AkA	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCMLePHezfuW4mfN_kyfGidg	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCQDQvXFM1kX1RT5WiVdu9Fg	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UC32noFZ2g0G1V-IINXZiDcw	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UC7-9dCOEoA1EX40sMKOBpUw	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCzOTFEL3syW2qDHMrC6Lejw	KNJ2IZYlrPU	1
http://www.youtube.com/channel/UCcLI4QqhLE6tigdkob-Pgjw	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCNXmPDI-D1pN8g2crAHflwQ	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCCsol5kqcPzLv9j0RIZb26A	mLnPrqnG4AM	1
http://www.youtube.com/channel/UClueLHab1MkK88IiPCUgXTg	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCP5_S9iRQ_PwFB_IyhVk07Q	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCqzLnYAUns5LltOEhdoiDWQ	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCZPSDsu-iCCm2sTs1m01YKw	mLnPrqnG4AM	1
http://www.youtube.com/channel/UCQ4HrljTuRV2Vhs65WBSZrA	I-Jq6gZrua8	1
http://www.youtube.com/channel/UCVCKtDX1vYufaUQVWAUIbzA	I-Jq6gZrua8	1
http://www.youtube.com/channel/UCYGLVB_XlfiXFcwkiq5uPcw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCYQI6tlOaYbRQFY_TXPyB5w	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCVHVYyNO_IiCoI32kDNkJ2A	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCHLtvrqPAMf3RspQhhwuJag	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC1_FCm9AclJWSRFg8yfvnog	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCS2_ciBbrufpIfPUcOfrKcQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC30R6O72NlxLFOyuYZ0TaZA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCf87rWoqzNxMkRmNn31UdCA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCP_ejP4Og_Do8jWvWAhrntg	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCmh1syc_0Jls5vDI5EiAKyA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCs0KfY3Tfino1_5fbcW_E9A	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC02_sfY4Dr_AdXauTKmJBIg	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCKMTN6TSYtn-reyIU-s8qmg	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC6ZVzRfWgINrPQ8_YWkt0ow	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCfKT_STELXyaBD2KGQja7Xg	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCXX92zIhZDleRvcqjkhfBXA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCsyj1hxAVx8EJ2z05TnJZlQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UClFYhCjo7n41eCNeZRMETEQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCNo0FlSg3u4zUQd8c7MH3fw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC-amIR1o_Ku4ch99vO-l2ZA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCdSFvi3GZnpb6Z2Cu9xW9xQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC3DJ6yQ4bXSIgxi60wS04bg	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCI_b3735JDcsazrVPDl1HSQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC6JU-KSQvQKmIHEtRpJrlNw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC-WN9P4aogcooj8fnQ_mvqQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCOM8uM-XndPO3H8XllODiiQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UC_pSnujs7bLFvi-UpEmryag	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCvpusUV3xVxFVaOl5nDQlDw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCe6N0BIumSnnC0w_HGlx-aQ	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCDqVkhxOQpf9K0Isy_blSiA	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCyeTTHMTDWw19Q-l5GU0d-w	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCxM0Hc_cMphc6946ld39mFw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UClBAiD5ial7lwBjJmGp7wyw	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCfTqA602E0SvXuAS7Qx3N4A	kOMBXSPaIyU	1
http://www.youtube.com/channel/UCz9JSlFDeHBNEl2TwzOkJ3w	frbargfDhO0	1
http://www.youtube.com/channel/UCdeOxCyS2Zo0uulwoFR14Zg	frbargfDhO0	1
http://www.youtube.com/channel/UCVCKtDX1vYufaUQVWAUIbzA	frbargfDhO0	1
http://www.youtube.com/channel/UCfKT_STELXyaBD2KGQja7Xg	frbargfDhO0	1
http://www.youtube.com/channel/UC3Hfl_2ch-4P2prZIqvkjPg	frbargfDhO0	1
http://www.youtube.com/channel/UCzuFNHyMIw0-G3HtmJ7m4Og	frbargfDhO0	1
http://www.youtube.com/channel/UCTOzitYCGIPRTLkNP_u6mjQ	frbargfDhO0	1
http://www.youtube.com/channel/UCx6zEPQyGgtN9Ep3YHX46zA	frbargfDhO0	1
http://www.youtube.com/channel/UCAWuxMUyqQlOMQbxtKWO5fw	frbargfDhO0	1
http://www.youtube.com/channel/UC9QpqupqYiNyYsNToCEkV0Q	frbargfDhO0	1
http://www.youtube.com/channel/UC3wQjQueCSjJQsBYf6_Z4IA	frbargfDhO0	1
http://www.youtube.com/channel/UCtRNE8PiuBBAGZOekofXBhw	frbargfDhO0	1
http://www.youtube.com/channel/UC49RKqFC6xfh5fPTT6YJw5g	frbargfDhO0	1
http://www.youtube.com/channel/UCV80ALnrXQ0pwFQaBK-O8Gg	frbargfDhO0	1
http://www.youtube.com/channel/UCc8xZat-q2na4XSdtPw3e0g	frbargfDhO0	1
http://www.youtube.com/channel/UCRuBvFML6ucVBbqGNQzobMw	frbargfDhO0	1
http://www.youtube.com/channel/UCiyYICM__HCAbJln8xY7rrw	frbargfDhO0	1
http://www.youtube.com/channel/UCj_BsxAzBO00qCa9EEfr8DA	frbargfDhO0	1
http://www.youtube.com/channel/UC6JU-KSQvQKmIHEtRpJrlNw	frbargfDhO0	1
http://www.youtube.com/channel/UCHYn-gnU7TfQorlgEUuhYNg	frbargfDhO0	1
http://www.youtube.com/channel/UCgFUa_Th7w8BarsAKfYT--Q	frbargfDhO0	1
http://www.youtube.com/channel/UCP3PtFZi8PJCMY6nU6XnhVA	frbargfDhO0	1
http://www.youtube.com/channel/UCzPD8c1DdrJnFq4AV7-MMJQ	frbargfDhO0	1
http://www.youtube.com/channel/UCCQqGwDk6-wkJdesj8LJWMw	frbargfDhO0	1
http://www.youtube.com/channel/UCArszkOW3c5sGaeWBFU9x_w	frbargfDhO0	1
http://www.youtube.com/channel/UC-MrfYbFVyAgn9kfOznQENw	frbargfDhO0	1
http://www.youtube.com/channel/UC4IFyPllw45-lGjSwKX09pQ	12M4XbilI9U	1
http://www.youtube.com/channel/UCNOrO4ooO2wKYYykJwNWwFQ	12M4XbilI9U	1
http://www.youtube.com/channel/UCd4ygecNWWnvhGdtiCU9rBw	12M4XbilI9U	1
http://www.youtube.com/channel/UCW-OuuPbz31Ij2xNxpU3DMg	12M4XbilI9U	1
http://www.youtube.com/channel/UC9QpqupqYiNyYsNToCEkV0Q	12M4XbilI9U	1
http://www.youtube.com/channel/UCdDyHqp_n9RrGo0lP6s4BHg	12M4XbilI9U	1
http://www.youtube.com/channel/UCPDYoPPE2eyDHtw3AGmbsmg	12M4XbilI9U	1
http://www.youtube.com/channel/UC_W7Bs4CY2NwgYnQYuUmojw	12M4XbilI9U	1
http://www.youtube.com/channel/UCoaPYqij3ebVzGSAojiC2oA	12M4XbilI9U	1
http://www.youtube.com/channel/UCBBY1R-nONrBTxj9sbHG2jw	12M4XbilI9U	1
http://www.youtube.com/channel/UCcAhbV8WMV17BVTmxyG3QGw	12M4XbilI9U	1
http://www.youtube.com/channel/UCshjUgYlz2ycg0coPW0OUdg	12M4XbilI9U	1
http://www.youtube.com/channel/UCW-OuuPbz31Ij2xNxpU3DMg	nio--XEDRRk	1
http://www.youtube.com/channel/UC7-9dCOEoA1EX40sMKOBpUw	nio--XEDRRk	1
http://www.youtube.com/channel/UCNub_IArQK8IvaxRKcQVIBA	o86XVSc-5ao	1
http://www.youtube.com/channel/UCBjFJuWZIo28oTSB5R4EcfQ	o86XVSc-5ao	1
http://www.youtube.com/channel/UC4IFyPllw45-lGjSwKX09pQ	o86XVSc-5ao	1
http://www.youtube.com/channel/UCYGLVB_XlfiXFcwkiq5uPcw	o86XVSc-5ao	1
http://www.youtube.com/channel/UC-fet-2RhXHpmlBiyE6ffnA	o86XVSc-5ao	1
http://www.youtube.com/channel/UCxLcKf2akYAGLu71yAtd21g	o86XVSc-5ao	1
http://www.youtube.com/channel/UCZ05JXiW_t68HR0R3VOqm7Q	o86XVSc-5ao	1
http://www.youtube.com/channel/UC1_FCm9AclJWSRFg8yfvnog	o86XVSc-5ao	1
http://www.youtube.com/channel/UCr4qnwM3dKouQrtLlW0pi4Q	o86XVSc-5ao	1
http://www.youtube.com/channel/UCdDyHqp_n9RrGo0lP6s4BHg	o86XVSc-5ao	1
http://www.youtube.com/channel/UCsyj1hxAVx8EJ2z05TnJZlQ	o86XVSc-5ao	1
http://www.youtube.com/channel/UCwgv0occUaGIc0YIe6vzIKw	o86XVSc-5ao	1
http://www.youtube.com/channel/UCKUNz2-YTWAjl4Gw16phStA	o86XVSc-5ao	1
http://www.youtube.com/channel/UCgm1XJF_bencBq2MfWB6ufg	o86XVSc-5ao	1
http://www.youtube.com/channel/UC26KRZrkBOjcxllIWmWo7vw	o86XVSc-5ao	1
http://www.youtube.com/channel/UCARm9PeR68vURpWZD5gfXow	o86XVSc-5ao	1
http://www.youtube.com/channel/UCNmftEY8T1uZSO14PzhOxYw	o86XVSc-5ao	1
http://www.youtube.com/channel/UCHLtvrqPAMf3RspQhhwuJag	o86XVSc-5ao	1
http://www.youtube.com/channel/UCit9dzycsQLn01x1exZlRew	o86XVSc-5ao	1
http://www.youtube.com/channel/UChqX0N65l30BcUGTDlaoOSg	o86XVSc-5ao	1
